#####################################################################################
## (c) Copyright by Pierre Auger Collaboration 2017    ##
##           ##
## List of Auger events with E > 8 EeV, zenith < 80 deg,    ##
## observation time from Jan 1 2004 up to 31 August 2016    ##
##           ##
##           ##
## Publications using or referring to these data should cite the following ## 
## reference:         ##
##           ## 	
## The Pierre Auger Collaboration (Alexander Aab et al.):    ##
## Observation of a Large-scale Anisotropy in the Arrival Directions of  ##
## Cosmic Rays above 8×10^18 eV, Science 357 (2017) 1266-1270   ##
##           ##
## Data are provided as is and might be subject to future changes.  ##
##           ##
## These data are released under the Creative Commons Attribution-ShareAlike 4.0 ##
## International License (CC BY-SA 4.0). For more details see   ##
## http://creativecommons.org/licenses/by-sa/4.0/     ##
##           ##
#####################################################################################
##
## Columns: 
#
# (1) year
# (2) day
# (3) declination (deg.)
# (4) right ascention (deg.)
# (5) local azimuth (deg.)
# (6) weight
# (7) UTC arrival time 
#
# year day dec RA azimuth weight UTC
2013 149 -28.1 138.4 170.9 0.9983 1369869029
2013 149 -30.2 210.2 22.9 1.0008 1369876694
2013 149 -79.5 175.9 -100.4 0.9977 1369882670
2013 149 -79.3 351.9 -78.4 0.9957 1369887083
2013 149 -50.5 201.6 -139.4 1.0011 1369894692
2013 149 -11.5 257.8 132.6 0.9993 1369895893
2013 149 -16.9 240.5 170.3 0.9996 1369898588
2013 150 -53.6 77.7 -45.5 0.9948 1369915258
2013 150 -72.5 111.0 -78.4 0.9977 1369936044
2013 150 -57.0 125.3 -105.8 0.9996 1369948194
2013 150 -71.4 177.7 -72.7 0.9935 1369949005
2013 150 -60.8 219.4 -54.6 0.9967 1369955880
2013 150 -41.2 212.1 -150.3 0.9984 1369983744
2013 151 -31.2 343.1 -179.9 1.0010 1370004983
2013 151 -71.2 27.1 -84.4 0.9990 1370005568
2013 151 -77.8 53.4 -87.8 1.0019 1370012765
2013 151 -31.2 68.2 45.2 1.0046 1370016856
2013 151 -14.8 143.8 25.2 0.9974 1370027972
2013 151 -24.6 153.2 4.8 0.9968 1370028238
2013 151 -65.6 215.3 -61.0 0.9929 1370031479
2013 151 -30.1 151.1 7.1 0.9987 1370032036
2013 151 -39.0 199.6 -160.4 0.9989 1370060238
2013 151 -25.2 28.1 9.2 0.9955 1370086260
2013 152 24.5 4.9 110.0 1.0065 1370093325
2013 152 -74.6 250.6 -94.6 1.0017 1370100455
2013 152 -32.2 93.6 4.2 1.0002 1370105487
2013 152 14.5 113.4 76.7 1.0019 1370112410
2013 152 24.2 104.4 129.8 1.0036 1370122445
2013 152 4.0 182.8 109.6 1.0032 1370134577
2013 152 -43.2 226.3 -28.6 0.9999 1370135110
2013 152 -9.2 272.1 36.3 0.9981 1370145759
2013 152 -58.4 269.9 -65.2 0.9999 1370147328
2013 152 4.1 308.5 26.0 0.9984 1370148355
2013 152 -41.5 49.9 -28.1 0.9973 1370170240
2013 153 -42.6 52.8 -26.3 0.9950 1370174685
2013 153 4.8 150.5 21.6 0.9927 1370195033
2013 153 -21.5 32.4 -176.0 1.0048 1370196846
2013 153 -60.8 85.6 -107.0 0.9963 1370198240
2013 153 -32.8 227.5 -12.2 0.9973 1370215836
2013 153 -38.2 215.0 -164.6 1.0032 1370232240
2013 153 -45.4 232.8 -147.4 1.0036 1370237163
2013 153 -22.0 271.7 166.4 0.9994 1370247377
2013 154 -1.0 47.4 40.6 0.9987 1370263526
2013 154 -5.5 343.5 159.0 1.0045 1370268087
2013 154 8.1 145.8 61.5 0.9972 1370289980
2013 154 36.4 143.3 78.7 0.9986 1370290882
2013 154 -29.0 143.2 129.8 0.9986 1370295730
2013 154 -18.9 241.9 3.2 0.9991 1370304767
2013 154 -9.7 165.1 160.1 1.0089 1370310604
2013 154 -1.6 240.1 123.0 1.0026 1370322279
2013 154 -10.2 254.7 106.9 1.0053 1370322864
2013 154 -10.5 287.5 69.9 0.9997 1370326884
2013 154 24.7 289.2 84.2 1.0014 1370327708
2013 154 -21.0 11.7 -1.1 1.0006 1370334898
2013 154 -50.2 70.7 -47.2 0.9945 1370339291
2013 154 -30.8 334.7 174.4 1.0015 1370345847
2013 155 -21.0 9.9 170.1 1.0058 1370358610
2013 155 -11.4 55.2 86.7 1.0078 1370359204
2013 155 -49.0 341.7 -130.9 0.9965 1370367146
2013 155 -47.7 101.8 -62.2 0.9960 1370368305
2013 155 -50.8 183.2 -128.7 1.0012 1370395490
2013 155 -29.5 159.4 -156.8 1.0027 1370404832
2013 155 -65.2 288.1 -63.9 1.0005 1370405593
2013 155 -10.9 288.1 52.9 0.9984 1370411118
2013 155 -28.6 299.6 60.9 0.9970 1370417082
2013 155 -6.7 294.4 112.4 1.0014 1370419413
2013 155 -20.6 1.0 9.7 0.9966 1370422511
2013 155 -63.6 350.5 -79.5 0.9984 1370427493
2013 156 6.8 41.1 62.1 1.0021 1370437523
2013 156 9.9 347.9 136.8 1.0060 1370438882
2013 156 19.5 26.2 110.3 1.0078 1370443032
2013 156 -37.3 336.7 -150.6 1.0088 1370446637
2013 156 -31.6 118.0 -7.8 1.0000 1370449916
2013 156 -65.0 13.5 -61.8 0.9950 1370497775
2013 156 -8.8 15.8 42.0 0.9990 1370516213
2013 156 -8.4 356.7 89.2 0.9989 1370517695
2013 157 -60.0 74.0 -53.1 1.0023 1370523760
2013 157 -20.0 66.2 9.5 1.0027 1370523963
2013 157 -16.9 69.5 20.8 1.0028 1370526722
2013 157 -68.0 39.6 -117.5 0.9969 1370545565
2013 157 -48.3 218.6 -44.9 0.9913 1370547305
2013 157 -57.2 162.0 -121.7 0.9958 1370564090
2013 157 -77.4 33.5 -79.6 0.9966 1370580798
2013 157 -18.7 332.1 -5.0 0.9975 1370580972
2013 157 9.2 335.0 119.0 1.0046 1370604002
2013 158 -65.5 57.5 -65.5 0.9992 1370609581
2013 158 15.9 32.3 112.1 1.0096 1370616930
2013 158 -40.1 88.8 -20.4 1.0057 1370617745
2013 158 -2.2 19.1 148.7 1.0052 1370619215
2013 158 26.4 99.7 61.8 1.0008 1370621340
2013 158 -35.0 240.5 -1.8 0.9995 1370659644
2013 158 -23.6 262.2 57.3 1.0020 1370665625
2013 158 -71.0 236.3 -108.2 0.9974 1370670602
2013 158 -22.3 288.8 82.4 0.9993 1370673470
2013 158 2.8 310.2 117.5 1.0043 1370683318
2013 158 13.1 327.1 104.9 1.0020 1370685815
2013 158 -38.0 339.1 -138.3 1.0001 1370686890
2013 159 -25.6 38.2 160.0 1.0036 1370705489
2013 159 -27.9 245.1 -19.9 0.9899 1370729529
2013 159 -30.6 176.3 -174.7 0.9999 1370743371
2013 159 -76.7 119.9 -100.9 1.0001 1370750959
2013 159 -68.9 26.6 -72.6 0.9961 1370752245
2013 159 20.3 313.4 127.1 1.0059 1370774183
2013 160 -50.9 124.9 -40.8 1.0026 1370790353
2013 160 -64.0 129.7 -91.7 0.9983 1370808653
2013 160 -28.0 133.9 105.9 1.0001 1370809725
2013 160 -15.3 120.7 142.2 0.9977 1370811520
2013 160 -52.5 98.2 -138.1 0.9992 1370814788
2013 160 -63.9 204.6 -65.9 1.0013 1370818372
2013 160 18.9 223.8 40.8 1.0000 1370818540
2013 160 -33.2 139.4 -162.1 1.0038 1370826167
2013 160 -10.1 213.0 90.8 1.0006 1370828155
2013 160 29.6 236.6 94.0 1.0050 1370834413
2013 160 -3.3 316.8 10.7 0.9964 1370836466
2013 160 -1.7 187.7 167.7 1.0102 1370837767
2013 161 -55.0 12.8 -133.8 1.0001 1370883580
2013 161 -69.6 18.1 -114.8 0.9999 1370888358
2013 161 3.5 103.4 107.9 0.9982 1370890759
2013 161 -36.8 249.4 -31.8 0.9920 1370900910
2013 161 -73.8 143.1 -100.2 1.0009 1370903186
2013 161 -55.7 205.4 -73.6 0.9957 1370909966
2013 161 -6.2 333.2 43.9 0.9968 1370936724
2013 161 -54.2 301.6 -119.3 1.0014 1370940173
2013 161 -6.9 25.5 59.5 0.9987 1370951831
2013 162 -56.4 104.0 -50.3 0.9936 1370953064
2013 162 -48.2 87.3 -132.5 0.9980 1370975226
2013 162 -31.1 244.4 -9.3 0.9987 1370995773
2013 162 -15.5 140.9 174.9 1.0051 1370997045
2013 162 44.0 240.7 84.1 1.0062 1371004798
2013 162 -52.4 208.1 -136.8 1.0027 1371009575
2013 162 -40.9 209.8 -146.8 1.0035 1371019519
2013 162 8.6 346.3 92.3 1.0015 1371032692
2013 162 -41.9 317.7 -154.2 1.0001 1371037855
2013 163 -51.4 166.7 -40.5 0.9938 1371063350
2013 163 32.7 127.8 91.6 1.0043 1371066293
2013 163 -8.8 205.4 2.8 0.9920 1371067082
2013 163 -2.6 202.9 152.7 1.0053 1371095075
2013 163 11.3 220.4 127.0 1.0049 1371095523
2013 163 -68.1 0.4 -64.1 0.9975 1371108730
2013 163 -5.8 302.4 120.1 1.0002 1371111824
2013 163 -32.6 7.9 4.9 0.9990 1371119379
2013 164 -42.6 349.6 -153.8 1.0054 1371130508
2013 164 -51.5 41.8 -121.3 1.0063 1371135720
2013 164 -61.7 323.0 -120.7 1.0048 1371137135
2013 164 17.1 127.6 43.7 0.9944 1371141447
2013 164 -26.7 94.0 -179.4 0.9975 1371155220
2013 164 -36.4 102.7 -154.6 1.0048 1371164440
2013 164 -54.1 148.0 -135.9 1.0028 1371170682
2013 164 -45.4 246.4 -31.4 0.9995 1371171598
2013 164 -13.4 265.3 57.3 1.0035 1371181965
2013 164 -64.2 341.9 -58.0 0.9994 1371184999
2013 164 -53.7 283.4 -83.8 0.9976 1371188720
2013 164 9.5 259.3 128.2 1.0003 1371191028
2013 164 -39.6 300.5 -46.9 0.9974 1371192396
2013 164 24.7 351.8 44.8 0.9937 1371193854
2013 164 20.6 356.1 52.3 0.9997 1371197933
2013 164 -68.0 350.8 -73.4 0.9970 1371199501
2013 164 -29.3 318.9 146.4 0.9964 1371200435
2013 164 -13.8 281.8 168.6 1.0060 1371201507
2013 165 -42.6 325.2 -145.2 1.0066 1371219391
2013 165 -58.4 80.8 -59.7 1.0021 1371220377
2013 165 16.5 87.0 54.8 1.0046 1371221312
2013 165 -47.0 207.9 -46.2 0.9976 1371253141
2013 165 -60.1 172.0 -114.3 1.0011 1371254770
2013 165 -45.1 179.1 -148.9 1.0006 1371264436
2013 165 -31.1 253.6 -177.7 0.9984 1371277089
2013 165 -4.4 284.5 100.5 0.9978 1371277371
2013 165 -41.6 297.2 -153.9 0.9985 1371292553
2013 166 -9.7 36.3 51.2 1.0000 1371298220
2013 166 -26.8 6.5 149.7 1.0028 1371299062
2013 166 -37.6 147.1 -30.5 0.9947 1371308450
2013 166 -18.1 111.7 91.0 0.9947 1371320852
2013 166 -0.1 127.2 105.3 1.0014 1371326664
2013 166 -46.3 241.0 -37.8 0.9912 1371332389
2013 166 -48.4 141.4 -144.4 1.0024 1371340221
2013 166 -71.0 254.8 -68.4 1.0015 1371342187
2013 166 -4.1 224.6 55.6 1.0009 1371343149
2013 166 -8.9 267.4 15.4 1.0023 1371345438
2013 166 -51.0 162.6 -140.4 0.9991 1371346520
2013 166 0.4 233.8 147.2 1.0027 1371360150
2013 167 -21.6 118.3 59.0 0.9986 1371406502
2013 167 -48.2 190.9 -36.4 0.9950 1371410338
2013 167 -13.2 108.1 154.7 0.9985 1371414654
2013 167 4.0 181.3 56.2 0.9980 1371418142
2013 167 29.1 123.4 129.6 1.0143 1371420309
2013 167 -35.2 223.2 -7.5 0.9984 1371428064
2013 167 -79.8 106.0 -80.6 0.9961 1371461351
2013 167 -60.4 54.1 -52.8 0.9941 1371464915
2013 168 -54.7 9.9 -109.3 1.0045 1371471584
2013 168 -1.8 342.1 160.0 1.0096 1371475131
2013 168 -28.1 83.2 0.5 0.9983 1371476744
2013 168 -66.1 265.1 -70.1 0.9934 1371499085
2013 168 8.9 247.2 31.4 0.9981 1371512822
2013 168 -13.4 160.3 176.2 1.0037 1371519745
2013 168 -49.1 291.2 -36.7 0.9943 1371525239
2013 168 -67.5 63.8 -74.4 0.9894 1371534517
2013 168 -44.0 258.4 -150.2 0.9977 1371535585
2013 168 -28.2 236.4 -170.5 0.9998 1371537141
2013 168 -46.1 20.7 -33.8 0.9984 1371549653
2013 169 -29.9 46.0 102.8 1.0042 1371563947
2013 169 -3.5 90.4 62.6 0.9975 1371570581
2013 169 -59.6 216.5 -105.1 1.0007 1371607506
2013 169 -46.3 208.0 -144.0 0.9997 1371609090
2013 169 -0.4 183.5 159.7 1.0067 1371609816
2013 169 -67.5 242.8 -116.7 0.9983 1371632428
2013 169 -19.7 343.9 159.3 1.0003 1371642422
2013 170 41.8 73.1 84.4 1.0103 1371654160
2013 170 -46.8 102.1 -41.5 0.9979 1371657792
2013 170 -24.0 141.1 16.0 0.9932 1371665552
2013 170 -19.3 195.9 40.0 1.0014 1371681295
2013 170 -7.1 189.1 145.8 1.0015 1371692135
2013 170 -64.9 191.8 -114.2 1.0023 1371693046
2013 170 -15.4 252.4 120.0 1.0040 1371701792
2013 170 -32.9 325.5 1.9 0.9992 1371711848
2013 170 -7.8 298.3 151.7 1.0033 1371719365
2013 170 20.9 308.8 130.1 1.0069 1371721819
2013 171 -61.7 128.9 -54.6 1.0016 1371737543
2013 171 -11.1 88.8 47.1 1.0018 1371741215
2013 171 -14.2 20.8 172.2 0.9983 1371743318
2013 171 -59.4 194.0 -90.5 1.0006 1371771411
2013 171 -50.0 241.3 -51.7 1.0035 1371777952
2013 172 -34.4 34.0 -171.3 1.0000 1371827735
2013 172 -19.6 108.9 122.8 0.9951 1371839534
2013 172 34.2 131.7 90.2 1.0037 1371842328
2013 172 21.2 229.9 62.5 1.0035 1371859613
2013 172 -52.3 259.2 -41.9 1.0032 1371861497
2013 172 -40.6 210.6 -158.1 1.0023 1371870626
2013 172 -54.7 311.8 -56.9 0.9977 1371879799
2013 172 -13.1 255.9 154.5 0.9993 1371880849
2013 172 -38.6 265.3 -153.7 1.0048 1371891561
2013 172 -65.6 72.4 -60.1 0.9959 1371894773
2013 172 -47.9 65.9 -35.2 0.9982 1371901407
2013 173 -55.5 334.5 -133.8 1.0049 1371905317
2013 173 7.0 114.0 34.9 0.9971 1371913196
2013 173 14.8 144.7 40.5 0.9962 1371920515
2013 173 12.6 122.8 152.6 1.0132 1371941068
2013 173 -26.2 208.8 19.5 0.9965 1371941842
2013 173 -39.8 222.5 -51.6 1.0012 1371949303
2013 173 -20.1 243.8 35.5 0.9985 1371950820
2013 173 -30.2 315.1 83.2 0.9965 1371972441
2013 174 -20.9 25.8 151.1 1.0073 1371995031
2013 174 -60.0 147.2 -55.0 1.0015 1371996531
2013 174 -17.8 20.9 -176.2 1.0007 1372004801
2013 174 -10.5 176.3 25.2 0.9991 1372016296
2013 174 -22.9 144.0 79.6 1.0011 1372017290
2013 174 -31.7 218.5 -2.6 0.9976 1372027502
2013 174 7.6 222.7 65.7 1.0014 1372032559
2013 174 -4.7 230.8 46.9 1.0005 1372032661
2013 174 -52.2 250.2 -67.5 0.9999 1372040578
2013 174 -7.8 214.0 179.3 1.0067 1372052892
2013 174 -69.6 146.3 -83.8 0.9996 1372065316
2013 175 -47.4 352.0 -144.0 1.0019 1372075889
2013 175 -35.1 60.6 -172.2 1.0003 1372090150
2013 175 -6.3 107.3 152.8 1.0016 1372105234
2013 175 -77.4 9.6 -91.9 0.9961 1372112702
2013 175 15.0 211.1 83.6 1.0025 1372118855
2013 175 -31.9 229.5 139.7 1.0002 1372125692
2013 175 -17.1 263.9 27.8 0.9989 1372125867
2013 175 -47.6 239.6 -79.5 0.9992 1372126200
2013 175 -15.4 250.8 130.2 1.0028 1372133518
2013 175 19.4 291.5 101.7 1.0029 1372141810
2013 175 -6.8 305.2 172.0 1.0073 1372158314
2013 176 -34.9 56.2 170.3 1.0017 1372170047
2013 176 -12.1 104.4 53.3 0.9976 1372176842
2013 176 21.4 80.1 117.9 1.0051 1372180885
2013 176 -14.6 216.4 1.4 0.9934 1372191426
2013 176 -58.6 266.3 -50.7 0.9967 1372201578
2013 176 -18.2 6.3 49.8 0.9997 1372240015
2013 176 -2.0 351.3 130.6 1.0039 1372245818
2013 177 -42.1 355.0 -154.5 1.0033 1372251690
2013 177 -31.2 357.3 -173.1 1.0009 1372251807
2013 177 3.9 60.2 63.2 0.9993 1372252033
2013 177 -22.3 21.2 179.1 1.0038 1372259633
2013 177 -48.4 128.0 -49.2 0.9945 1372268078
2013 177 3.7 294.1 91.0 0.9990 1372312431
2013 177 -15.1 70.6 1.9 0.9927 1372329250
2013 178 21.8 78.8 64.6 1.0077 1372340889
2013 178 -24.5 86.0 66.2 0.9965 1372347454
2013 178 -55.7 147.4 -46.7 1.0019 1372350405
2013 178 -62.0 122.2 -110.1 0.9957 1372362595
2013 178 -8.7 219.8 21.2 0.9969 1372369704
2013 178 -39.0 191.6 -92.4 1.0003 1372373964
2013 178 18.4 193.9 93.6 1.0058 1372375166
2013 178 -13.4 225.0 40.2 1.0016 1372376302
2013 178 -74.4 160.0 -97.8 0.9970 1372402404
2013 178 -0.9 292.0 151.6 1.0088 1372408898
2013 178 -4.7 350.4 100.7 0.9994 1372413187
2013 179 -84.4 101.1 -84.6 1.0014 1372426616
2013 179 -47.0 112.4 -55.0 0.9994 1372438002
2013 179 -45.6 131.7 -138.6 1.0052 1372468019
2013 179 -46.3 280.3 -36.7 1.0007 1372474870
2013 179 -73.7 223.2 -109.9 1.0001 1372484353
2013 179 -19.2 288.4 128.3 0.9979 1372486246
2013 179 27.2 314.7 95.3 1.0019 1372490519
2013 179 -2.2 27.9 44.8 0.9983 1372500238
2013 180 -9.3 94.9 14.4 0.9990 1372510290
2013 180 -48.5 125.6 -36.6 0.9943 1372519953
2013 180 33.1 77.7 98.0 1.0040 1372520814
2013 180 -56.1 206.2 -49.4 0.9939 1372529754
2013 180 -37.8 104.8 -163.9 0.9982 1372534027
2013 180 -2.9 153.8 110.2 0.9983 1372539905
2013 180 -32.5 173.1 34.2 1.0018 1372540645
2013 180 -22.7 153.5 -171.2 1.0089 1372553588
2013 180 -34.1 174.8 -163.3 1.0029 1372556187
2013 180 -22.6 208.6 168.5 0.9994 1372559073
2013 180 -54.4 234.8 -108.4 0.9962 1372559356
2013 180 -51.6 217.9 -132.3 1.0018 1372559434
2013 180 -33.5 350.9 -0.9 0.9950 1372579062
2013 181 -20.9 123.4 -10.6 0.9943 1372597348
2013 181 -66.0 212.1 -79.1 0.9979 1372600379
2013 181 -53.2 23.8 -137.1 0.9989 1372605245
2013 181 -13.7 135.5 9.1 0.9958 1372605754
2013 181 -22.1 81.3 133.1 1.0011 1372608949
2013 181 -39.7 177.2 -20.0 0.9963 1372619828
2013 181 -60.2 108.3 -126.1 0.9977 1372625019
2013 181 5.9 118.3 162.8 1.0100 1372631140
2013 181 23.8 243.5 41.1 0.9941 1372631705
2013 181 -74.2 133.8 -109.5 0.9999 1372636634
2013 181 -52.6 212.6 -93.8 1.0049 1372637930
2013 181 -12.1 338.6 17.4 0.9947 1372656518
2013 181 -55.5 334.0 -68.4 0.9995 1372663039
2013 181 -65.7 85.9 -65.9 0.9961 1372665769
2013 181 17.2 1.2 63.9 0.9998 1372667579
2013 181 -70.4 204.0 -89.0 0.9964 1372678826
2013 182 -49.5 166.8 -37.1 0.9916 1372699409
2013 182 -62.6 247.3 -58.3 0.9951 1372709130
2013 182 23.6 143.2 131.5 1.0061 1372717076
2013 182 -21.0 212.9 42.0 1.0032 1372719912
2013 182 -6.4 274.6 13.7 1.0014 1372724063
2013 182 -48.8 240.7 -73.0 0.9994 1372728850
2013 182 -42.1 251.5 -155.0 1.0018 1372742926
2013 182 -14.2 299.8 114.9 0.9996 1372746717
2013 182 -44.1 35.2 -29.3 1.0011 1372754417
2013 182 -42.6 93.4 -41.9 0.9889 1372756400
2013 183 9.9 96.9 27.2 0.9993 1372767662
2013 183 -37.0 65.6 -166.4 0.9968 1372778495
2013 183 -2.9 159.1 23.5 0.9928 1372785045
2013 183 -20.1 138.3 42.4 0.9990 1372788144
2013 183 -10.0 109.9 126.0 1.0012 1372789341
2013 183 -72.5 178.9 -72.9 0.9979 1372791550
2013 183 -26.9 137.9 88.7 1.0009 1372791774
2013 183 -43.8 178.5 -146.3 1.0041 1372819748
2013 183 -14.3 194.4 177.3 1.0079 1372820463
2013 183 -37.6 204.8 -153.9 1.0003 1372825479
2013 183 8.1 295.5 116.0 1.0015 1372834137
2013 184 8.8 38.6 94.6 1.0008 1372855081
2013 184 -26.4 55.1 97.6 1.0039 1372858569
2013 184 -28.9 164.3 -21.0 0.9915 1372864158
2013 184 11.7 120.4 59.1 1.0011 1372867948
2013 184 -12.2 135.7 33.6 0.9958 1372870476
2013 184 -5.4 140.7 37.4 0.9967 1372870940
2013 184 -41.5 111.3 -77.8 0.9984 1372871313
2013 184 -38.9 46.8 -151.4 0.9992 1372874695
2013 184 8.5 147.1 72.8 0.9977 1372877325
2013 184 -16.4 172.0 49.6 1.0001 1372882500
2013 184 -50.6 148.0 -138.5 1.0042 1372898903
2013 184 2.7 286.3 29.3 0.9978 1372901969
2013 184 -38.3 50.4 -31.5 0.9941 1372922206
2013 184 -30.6 303.9 -177.7 1.0043 1372926454
2013 184 -51.3 14.2 -92.2 0.9981 1372934821
2013 184 -5.0 82.0 10.8 0.9962 1372934945
2013 185 -6.0 72.1 55.2 1.0050 1372943981
2013 185 -51.1 157.0 -63.2 0.9952 1372965645
2013 185 10.5 167.3 132.6 1.0065 1372979573
2013 185 -37.0 246.4 -13.5 1.0020 1372982801
2013 185 -22.2 290.1 28.4 1.0022 1372995388
2013 185 -17.4 282.4 80.5 0.9998 1372998009
2013 185 -24.4 236.2 179.3 0.9986 1372999390
2013 185 -21.4 45.5 -7.2 0.9946 1373011306
2013 185 -47.1 341.6 -72.3 1.0019 1373011687
2013 185 -36.4 40.3 -14.0 0.9957 1373017969
2013 185 -47.5 318.3 -145.7 0.9983 1373018138
2013 185 -44.0 52.8 -28.3 0.9975 1373019543
2013 185 -72.4 359.9 -102.5 1.0005 1373023749
2013 186 -10.8 54.7 168.6 1.0029 1373043850
2013 186 -11.3 212.8 36.1 0.9965 1373061584
2013 186 -2.8 220.5 100.9 1.0038 1373071583
2013 186 -50.8 186.4 -140.6 0.9975 1373076222
2013 186 -72.5 321.0 -88.3 0.9994 1373093383
2013 186 -42.3 352.3 -154.8 1.0022 1373109991
2013 186 -54.1 357.0 -129.4 1.0004 1373110490
2013 187 -51.6 73.7 -52.6 1.0024 1373115949
2013 187 -26.7 168.4 -21.4 0.9884 1373122457
2013 187 -18.4 244.7 -14.0 0.9851 1373140822
2013 187 -13.3 295.6 49.5 0.9974 1373170018
2013 188 -7.1 12.5 149.0 1.0089 1373201498
2013 188 26.6 73.5 107.1 1.0021 1373211090
2013 188 -23.5 52.9 171.6 0.9987 1373211742
2013 188 -46.8 160.4 -141.8 1.0012 1373234589
2013 188 -68.9 214.1 -80.3 0.9998 1373237290
2013 188 -44.3 234.3 -62.5 1.0020 1373244093
2013 188 -11.8 255.6 70.4 1.0017 1373248907
2013 188 -44.6 337.6 -30.6 0.9953 1373256668
2013 188 -23.5 299.8 52.6 0.9983 1373259262
2013 188 -61.7 88.0 -66.3 0.9932 1373266575
2013 188 -78.9 311.2 -99.7 0.9995 1373273583
2013 188 -10.3 54.8 26.3 0.9988 1373279865
2013 189 18.1 48.4 141.4 1.0095 1373299483
2013 189 -10.7 134.2 44.7 0.9938 1373302574
2013 189 -14.8 160.4 39.4 1.0001 1373308828
2013 189 -68.3 347.1 -94.6 0.9908 1373312616
2013 189 -1.4 137.3 157.6 1.0008 1373321377
2013 189 -27.9 209.1 49.7 1.0021 1373324298
2013 189 -73.5 311.3 -71.1 0.9967 1373325985
2013 189 -6.3 169.6 156.9 1.0071 1373327521
2013 189 -76.2 261.5 -80.8 0.9996 1373331949
2013 189 -64.7 344.0 -60.7 0.9954 1373346521
2013 189 -22.3 312.7 76.7 0.9988 1373349905
2013 189 -27.1 244.0 -167.3 1.0077 1373350772
2013 189 -48.4 25.9 -35.6 1.0023 1373356700
2013 189 -4.3 72.8 27.0 0.9981 1373368903
2013 190 -46.1 57.7 -141.9 0.9968 1373381654
2013 190 -27.1 150.3 -7.8 0.9934 1373383989
2013 190 -77.0 84.0 -102.8 0.9946 1373392825
2013 190 -61.8 156.5 -108.7 0.9969 1373404172
2013 190 23.6 225.3 113.4 1.0061 1373421070
2013 190 -56.5 281.4 -101.2 0.9966 1373431108
2013 190 -70.1 64.7 -66.0 0.9948 1373442061
2013 190 -35.5 315.2 -173.5 1.0011 1373442555
2013 190 -39.2 313.8 -160.2 1.0030 1373447542
2013 191 -81.0 72.7 -99.0 0.9996 1373494300
2013 191 -39.5 308.1 -146.9 1.0008 1373524270
2013 191 -44.3 16.2 -30.6 0.9995 1373530784
2013 191 -33.3 320.8 -172.3 1.0007 1373534244
2013 192 -70.1 220.7 -100.2 1.0000 1373591508
2013 192 -16.9 270.2 129.5 0.9973 1373602607
2013 192 22.7 307.8 110.2 1.0055 1373612276
2013 192 -34.8 334.1 -174.8 1.0014 1373620057
2013 192 -39.8 1.5 -63.5 0.9988 1373620227
2013 193 -19.4 112.8 1.1 1.0037 1373633509
2013 193 -53.4 155.9 -43.2 0.9974 1373644249
2013 193 -74.4 201.2 -74.4 0.9960 1373657946
2013 193 11.4 131.4 122.6 1.0039 1373658139
2013 193 -35.8 126.1 -168.6 0.9974 1373658716
2013 193 -33.7 138.0 -162.3 1.0064 1373668557
2013 193 7.7 46.9 68.7 1.0005 1373714311
2013 194 -30.5 168.2 -13.6 0.9931 1373732088
2013 194 -6.5 131.1 96.0 0.9963 1373738793
2013 194 -14.7 245.3 32.4 1.0007 1373758735
2013 194 -54.5 54.3 -52.0 0.9923 1373781332
2013 195 -29.8 71.7 -179.9 0.9982 1373818514
2013 195 -58.5 137.7 -114.1 0.9981 1373830704
2013 195 -44.1 175.0 -148.7 1.0027 1373841571
2013 195 -8.9 209.7 131.9 1.0013 1373848151
2013 195 -74.6 325.1 -73.2 0.9975 1373858058
2013 195 -77.4 110.6 -84.4 0.9924 1373867882
2013 195 -22.9 3.4 127.4 0.9974 1373882221
2013 196 -67.0 83.3 -117.0 0.9974 1373921265
2013 196 -58.3 126.1 -129.9 0.9991 1373924258
2013 196 11.4 250.8 46.3 0.9978 1373930275
2013 196 -10.3 165.7 174.8 1.0053 1373934215
2013 196 -12.6 240.4 155.6 1.0002 1373945551
2013 196 17.1 268.3 131.9 1.0059 1373952247
2013 196 -11.2 314.7 116.9 1.0027 1373957132
2013 197 -12.7 7.7 160.3 1.0085 1373977082
2013 197 -15.7 6.6 -176.9 1.0002 1373983676
2013 197 -36.6 70.3 -168.9 0.9951 1373986011
2013 197 -15.3 88.0 -177.4 1.0003 1374003126
2013 197 -58.6 238.4 -50.2 0.9947 1374007544
2013 197 -50.8 311.5 -42.3 0.9962 1374020979
2013 197 -5.7 241.4 75.6 1.0018 1374021259
2013 197 -74.7 206.6 -101.1 0.9991 1374021474
2013 197 -65.2 230.8 -116.4 0.9996 1374030510
2013 197 23.8 308.9 61.6 0.9984 1374032089
2013 197 -69.1 2.7 -67.1 0.9989 1374040797
2013 197 -49.8 65.8 -40.4 0.9954 1374048961
2013 197 -28.0 343.5 170.3 1.0019 1374053995
2013 197 -73.0 81.7 -71.0 0.9989 1374057928
2013 197 -24.6 15.5 141.9 1.0009 1374058344
2013 198 -18.9 144.6 21.2 0.9959 1374078276
2013 198 22.4 164.1 129.6 1.0107 1374099891
2013 198 -8.1 215.3 172.1 1.0055 1374118138
2013 198 -7.5 252.0 148.8 1.0012 1374120286
2013 198 -13.5 264.3 144.8 1.0002 1374121001
2013 198 22.6 347.2 46.6 0.9948 1374123363
2013 198 -29.6 274.9 -176.2 1.0025 1374127473
